lesson_id,client_id,date,time,branch,program,group,teacher,topic,enrolled,attended,total_absences,excused_absences,student_name,enrollment_status,attendance_flag,duration_academic_hours,duration_clock_hours
5261,761,21.07.2025,16:00,Основной,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_761,активна,1,2.0,90
5262,761,30.07.2025,11:00,Основной,Программирование,B2,Сидорова,Грамматика,1,1,0,0,Ученик_761,активна,1,1.0,60
5263,761,31.07.2025,10:00,Основной,Программирование,A1,Сидорова,Грамматика,1,1,0,0,Ученик_761,активна,1,2.0,45
5264,761,08.08.2025,13:00,Основной,Программирование,A1,Петров,Лексика,1,1,0,0,Ученик_761,активна,1,2.0,90
5265,761,18.08.2025,10:00,Основной,Английский,C1,Сидорова,Лексика,1,0,0,0,Ученик_761,заморожена,0,1.5,90
5266,761,21.08.2025,13:00,Основной,Программирование,A1,Иванов,Разговор,1,1,0,0,Ученик_761,активна,1,2.0,45
5267,761,04.09.2025,12:00,Основной,Программирование,A1,Сидорова,Лексика,1,1,0,0,Ученик_761,активна,1,2.0,45
5268,761,04.09.2025,18:00,Основной,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_761,активна,1,1.5,45
5269,762,03.10.2024,10:00,Северный,Английский,B2,Иванов,Разговор,1,1,0,0,Ученик_762,активна,1,1.5,90
5270,762,09.10.2024,14:00,Северный,Математика,A1,Иванов,Грамматика,1,1,0,0,Ученик_762,активна,1,1.5,90
5271,762,20.10.2024,9:00,Северный,Математика,B2,Иванов,Лексика,1,1,0,0,Ученик_762,активна,1,1.5,60
5272,762,21.10.2024,13:00,Северный,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_762,активна,1,1.5,60
5273,762,27.10.2024,10:00,Северный,Математика,C1,Иванов,Лексика,1,1,0,0,Ученик_762,активна,1,1.5,45
5274,762,05.11.2024,12:00,Северный,Программирование,B2,Иванов,Грамматика,1,1,0,0,Ученик_762,активна,1,1.5,45
5275,762,11.11.2024,20:00,Северный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_762,активна,1,1.0,60
5276,762,20.11.2024,18:00,Северный,Английский,B2,Иванов,Грамматика,1,1,0,0,Ученик_762,активна,1,1.5,45
5277,762,30.11.2024,9:00,Северный,Программирование,B2,Сидорова,Лексика,1,0,0,0,Ученик_762,заморожена,0,1.0,60
5278,762,06.12.2024,20:00,Северный,Английский,B2,Иванов,Лексика,1,1,0,0,Ученик_762,активна,1,1.0,45
5279,762,10.12.2024,11:00,Северный,Математика,C1,Иванов,Разговор,1,1,0,0,Ученик_762,активна,1,2.0,60
5280,763,02.05.2025,20:00,Северный,Английский,B2,Иванов,Разговор,1,1,0,0,Ученик_763,активна,1,2.0,60
5281,763,04.05.2025,15:00,Северный,Программирование,C1,Иванов,Лексика,1,1,0,0,Ученик_763,активна,1,1.0,45
5282,763,17.05.2025,19:00,Северный,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_763,активна,1,2.0,90
5283,763,21.05.2025,18:00,Северный,Английский,C1,Петров,Грамматика,1,1,0,0,Ученик_763,активна,1,1.0,90
5284,763,26.05.2025,20:00,Северный,Программирование,B2,Сидорова,Грамматика,1,1,0,0,Ученик_763,активна,1,2.0,45
5285,763,03.06.2025,16:00,Северный,Математика,C1,Иванов,Лексика,1,1,0,0,Ученик_763,активна,1,2.0,90
5286,763,12.06.2025,14:00,Северный,Математика,C1,Иванов,Лексика,1,1,0,0,Ученик_763,активна,1,2.0,60
5287,764,12.05.2025,15:00,Северный,Математика,C1,Иванов,Лексика,1,1,0,0,Ученик_764,активна,1,1.0,90
5288,764,25.05.2025,15:00,Северный,Математика,B2,Сидорова,Грамматика,1,1,0,0,Ученик_764,активна,1,1.0,45
5289,764,31.05.2025,11:00,Северный,Программирование,C1,Сидорова,Грамматика,1,1,0,0,Ученик_764,активна,1,2.0,60
5290,764,04.06.2025,12:00,Северный,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_764,активна,1,1.5,60
5291,764,12.06.2025,16:00,Северный,Математика,C1,Иванов,Грамматика,1,1,0,0,Ученик_764,активна,1,1.5,45
5292,764,18.06.2025,9:00,Северный,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_764,активна,1,1.5,45
5293,765,06.11.2025,10:00,Северный,Математика,B2,Сидорова,Грамматика,1,1,0,0,Ученик_765,активна,1,1.0,90
5294,765,12.11.2025,15:00,Северный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_765,активна,1,2.0,45
5295,765,17.11.2025,11:00,Северный,Программирование,B2,Сидорова,Грамматика,1,1,0,0,Ученик_765,активна,1,2.0,45
5296,765,30.11.2025,15:00,Северный,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_765,активна,1,2.0,60
5297,765,02.12.2025,9:00,Северный,Программирование,B2,Иванов,Разговор,1,0,0,0,Ученик_765,заморожена,0,1.0,90
5298,765,08.12.2025,11:00,Северный,Программирование,C1,Сидорова,Лексика,1,1,0,0,Ученик_765,активна,1,1.5,60
5299,766,15.08.2025,9:00,Южный,Программирование,B2,Иванов,Грамматика,1,0,0,0,Ученик_766,заморожена,0,1.0,90
5300,766,24.08.2025,15:00,Южный,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_766,активна,1,1.5,45
5301,766,31.08.2025,17:00,Южный,Программирование,A1,Сидорова,Грамматика,1,1,0,0,Ученик_766,активна,1,1.5,45
5302,766,02.09.2025,9:00,Южный,Математика,C1,Сидорова,Грамматика,1,1,0,0,Ученик_766,активна,1,1.5,45
5303,766,09.09.2025,14:00,Южный,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_766,активна,1,2.0,90
5304,767,19.09.2024,11:00,Северный,Математика,A1,Петров,Грамматика,1,1,0,0,Ученик_767,активна,1,1.5,45
5305,767,27.09.2024,11:00,Северный,Программирование,C1,Сидорова,Разговор,1,1,0,0,Ученик_767,активна,1,1.0,60
5306,767,05.10.2024,10:00,Северный,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_767,активна,1,1.5,90
5307,768,25.08.2025,17:00,Основной,Математика,C1,Иванов,Грамматика,1,1,0,0,Ученик_768,активна,1,1.0,45
5308,768,05.09.2025,18:00,Основной,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_768,активна,1,1.5,60
5309,768,10.09.2025,20:00,Основной,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_768,активна,1,1.5,60
5310,768,15.09.2025,10:00,Основной,Математика,B2,Петров,Разговор,1,0,0,0,Ученик_768,заморожена,0,2.0,45
5311,768,21.09.2025,9:00,Основной,Программирование,C1,Иванов,Разговор,1,0,0,0,Ученик_768,заморожена,0,1.5,45
5312,768,29.09.2025,9:00,Основной,Английский,B2,Петров,Лексика,1,0,0,0,Ученик_768,заморожена,0,2.0,60
5313,768,10.10.2025,15:00,Основной,Математика,B2,Иванов,Лексика,1,0,0,0,Ученик_768,заморожена,0,1.0,60
5314,768,13.10.2025,20:00,Основной,Математика,B2,Иванов,Разговор,1,1,0,0,Ученик_768,активна,1,1.0,60
5315,769,04.01.2026,11:00,Южный,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_769,активна,1,2.0,45
5316,769,14.01.2026,10:00,Южный,Английский,A1,Иванов,Грамматика,1,1,0,0,Ученик_769,активна,1,2.0,45
5317,769,18.01.2026,12:00,Южный,Математика,A1,Петров,Грамматика,1,1,0,0,Ученик_769,активна,1,2.0,90
5318,769,25.01.2026,14:00,Южный,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_769,активна,1,1.5,45
5319,769,07.02.2026,18:00,Южный,Английский,B2,Петров,Лексика,1,1,0,0,Ученик_769,активна,1,1.5,60
5320,770,23.09.2024,18:00,Южный,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_770,активна,1,1.5,90
5321,770,01.10.2024,19:00,Южный,Английский,A1,Сидорова,Грамматика,1,1,0,0,Ученик_770,активна,1,1.5,90
5322,770,14.10.2024,10:00,Южный,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_770,активна,1,1.0,45
5323,770,20.10.2024,11:00,Южный,Программирование,C1,Петров,Лексика,1,1,0,0,Ученик_770,активна,1,1.5,90
5324,771,21.09.2025,10:00,Основной,Программирование,C1,Сидорова,Лексика,1,1,0,0,Ученик_771,активна,1,1.5,90
5325,771,29.09.2025,18:00,Основной,Программирование,A1,Иванов,Разговор,1,0,0,0,Ученик_771,заморожена,0,2.0,60
5326,771,04.10.2025,18:00,Основной,Английский,C1,Иванов,Грамматика,1,1,0,0,Ученик_771,активна,1,1.0,90
5327,771,11.10.2025,15:00,Основной,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_771,активна,1,1.5,45
5328,771,17.10.2025,16:00,Основной,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_771,активна,1,1.0,90
5329,772,09.05.2025,16:00,Южный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_772,активна,1,2.0,60
5330,772,23.05.2025,12:00,Южный,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_772,активна,1,2.0,60
5331,772,25.05.2025,9:00,Южный,Английский,A1,Петров,Разговор,1,1,0,0,Ученик_772,активна,1,1.0,90
5332,772,06.06.2025,14:00,Южный,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_772,активна,1,2.0,90
5333,772,07.06.2025,11:00,Южный,Английский,B2,Петров,Лексика,1,1,0,0,Ученик_772,активна,1,2.0,45
5334,772,19.06.2025,9:00,Южный,Математика,B2,Петров,Разговор,1,1,0,0,Ученик_772,активна,1,2.0,60
5335,772,22.06.2025,11:00,Южный,Программирование,B2,Петров,Лексика,1,1,0,0,Ученик_772,активна,1,2.0,45
5336,772,30.06.2025,14:00,Южный,Математика,C1,Сидорова,Грамматика,1,1,0,0,Ученик_772,активна,1,2.0,90
5337,772,08.07.2025,19:00,Южный,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_772,активна,1,2.0,90
5338,773,13.05.2024,12:00,Основной,Программирование,B2,Петров,Лексика,1,1,0,0,Ученик_773,активна,1,2.0,45
5339,773,15.05.2024,13:00,Основной,Программирование,C1,Петров,Грамматика,1,0,0,0,Ученик_773,заморожена,0,1.0,90
5340,773,27.05.2024,12:00,Основной,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_773,активна,1,1.0,45
