Дата,Время,Филиал,Программа,Группа,Преподаватель,Тема,Записано,Пришло,Пропусков всего,Пропусков по уваж. причине,Ученик,Статус записи в группу,Посещение,Продолж. ас/ч,Продолж. ак/ч
24.01.2025,11:00,Основной,Математика,A1,Сидорова,Лексика,1,0,0,0,Ученик_975,заморожена,0,1.5,90
01.02.2025,15:00,Основной,Английский,B2,Иванов,Разговор,1,0,0,0,Ученик_975,заморожена,0,1.0,45
02.02.2025,19:00,Основной,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_975,активна,1,1.0,60
16.02.2025,13:00,Основной,Математика,B2,Иванов,Разговор,1,1,0,0,Ученик_975,активна,1,1.0,60
22.02.2025,10:00,Основной,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_975,активна,1,1.5,90
26.02.2025,11:00,Основной,Английский,A1,Иванов,Лексика,1,1,0,0,Ученик_975,активна,1,2.0,45
06.03.2025,15:00,Основной,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_975,активна,1,1.0,90
09.03.2025,19:00,Основной,Английский,B2,Петров,Грамматика,1,1,0,0,Ученик_975,активна,1,1.5,45
21.09.2024,20:00,Основной,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_976,активна,1,2.0,90
24.09.2024,12:00,Основной,Программирование,C1,Петров,Разговор,1,0,0,0,Ученик_976,заморожена,0,1.0,90
01.10.2024,15:00,Основной,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_976,активна,1,2.0,90
12.10.2024,14:00,Основной,Математика,B2,Сидорова,Разговор,1,1,0,0,Ученик_976,активна,1,1.0,45
15.10.2024,18:00,Основной,Программирование,C1,Иванов,Лексика,1,1,0,0,Ученик_976,активна,1,2.0,90
25.10.2024,12:00,Основной,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_976,активна,1,1.0,45
02.11.2024,18:00,Основной,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_976,активна,1,2.0,60
07.11.2024,19:00,Основной,Программирование,C1,Иванов,Лексика,1,1,0,0,Ученик_976,активна,1,1.5,45
07.02.2025,9:00,Северный,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_977,активна,1,2.0,60
13.02.2025,10:00,Северный,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_977,активна,1,1.0,60
22.02.2025,10:00,Северный,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_977,активна,1,2.0,60
06.03.2025,10:00,Северный,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_977,активна,1,2.0,60
11.03.2025,14:00,Северный,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_977,активна,1,2.0,90
04.08.2025,11:00,Основной,Английский,C1,Иванов,Разговор,1,1,0,0,Ученик_978,активна,1,2.0,60
09.08.2025,10:00,Основной,Математика,A1,Иванов,Лексика,1,1,0,0,Ученик_978,активна,1,1.5,60
15.08.2025,11:00,Основной,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_978,активна,1,1.5,90
19.08.2025,9:00,Основной,Математика,B2,Сидорова,Разговор,1,1,0,0,Ученик_978,активна,1,2.0,60
28.08.2025,14:00,Основной,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_978,активна,1,2.0,90
07.09.2025,14:00,Основной,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_978,активна,1,1.5,60
09.09.2025,17:00,Основной,Английский,C1,Иванов,Разговор,1,1,0,0,Ученик_978,активна,1,1.5,60
18.09.2025,12:00,Основной,Английский,B2,Петров,Грамматика,1,1,0,0,Ученик_978,активна,1,2.0,45
30.09.2025,13:00,Основной,Английский,C1,Иванов,Грамматика,1,1,0,0,Ученик_978,активна,1,2.0,60
30.01.2026,14:00,Южный,Английский,B2,Иванов,Лексика,1,0,0,0,Ученик_979,заморожена,0,2.0,45
11.02.2026,20:00,Южный,Программирование,C1,Иванов,Грамматика,1,1,0,0,Ученик_979,активна,1,1.0,45
15.02.2026,15:00,Южный,Математика,B2,Петров,Лексика,1,0,0,0,Ученик_979,заморожена,0,1.0,45
07.08.2025,14:00,Основной,Программирование,B2,Иванов,Разговор,1,0,0,0,Ученик_980,заморожена,0,1.5,90
16.08.2025,18:00,Основной,Математика,A1,Иванов,Грамматика,1,1,0,0,Ученик_980,активна,1,2.0,45
25.08.2025,12:00,Основной,Английский,A1,Петров,Грамматика,1,0,0,0,Ученик_980,заморожена,0,2.0,90
28.08.2025,18:00,Основной,Английский,B2,Иванов,Разговор,1,0,0,0,Ученик_980,заморожена,0,2.0,60
04.09.2025,17:00,Основной,Математика,B2,Сидорова,Лексика,1,1,0,0,Ученик_980,активна,1,2.0,90
17.09.2025,17:00,Основной,Программирование,B2,Иванов,Грамматика,1,1,0,0,Ученик_980,активна,1,1.5,45
25.09.2025,17:00,Основной,Математика,B2,Петров,Лексика,1,1,0,0,Ученик_980,активна,1,2.0,60
12.07.2024,11:00,Основной,Программирование,A1,Петров,Лексика,1,1,0,0,Ученик_981,активна,1,1.5,45
16.07.2024,11:00,Основной,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_981,активна,1,1.5,60
26.07.2024,11:00,Основной,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_981,активна,1,1.0,90
03.08.2024,17:00,Основной,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_981,активна,1,1.5,45
09.08.2024,9:00,Основной,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_981,активна,1,1.5,60
19.08.2024,12:00,Основной,Английский,A1,Петров,Грамматика,1,1,0,0,Ученик_981,активна,1,1.5,90
22.08.2024,20:00,Основной,Английский,B2,Иванов,Грамматика,1,1,0,0,Ученик_981,активна,1,1.0,60
31.10.2025,12:00,Северный,Английский,C1,Петров,Грамматика,1,0,0,0,Ученик_982,заморожена,0,2.0,60
09.11.2025,19:00,Северный,Математика,A1,Иванов,Разговор,1,0,0,0,Ученик_982,заморожена,0,1.5,60
14.11.2025,16:00,Северный,Математика,B2,Петров,Разговор,1,0,0,0,Ученик_982,заморожена,0,1.5,90
17.11.2025,19:00,Северный,Программирование,C1,Петров,Грамматика,1,1,0,0,Ученик_982,активна,1,2.0,45
26.11.2025,17:00,Северный,Математика,C1,Иванов,Лексика,1,0,0,0,Ученик_982,заморожена,0,2.0,90
26.12.2025,11:00,Основной,Программирование,C1,Сидорова,Грамматика,1,1,0,0,Ученик_983,активна,1,1.5,90
05.01.2026,18:00,Основной,Английский,B2,Петров,Грамматика,1,1,0,0,Ученик_983,активна,1,1.5,60
06.01.2026,20:00,Основной,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_983,активна,1,1.0,60
27.03.2025,19:00,Основной,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_984,активна,1,1.5,90
05.04.2025,10:00,Основной,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_984,активна,1,1.0,45
13.04.2025,17:00,Основной,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_984,активна,1,1.0,45
15.04.2025,17:00,Основной,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_984,активна,1,1.5,45
24.04.2025,15:00,Основной,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_984,активна,1,1.0,60
10.10.2024,9:00,Северный,Математика,B2,Иванов,Лексика,1,1,0,0,Ученик_985,активна,1,1.0,60
12.10.2024,10:00,Северный,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_985,активна,1,1.0,90
17.10.2024,19:00,Северный,Английский,A1,Петров,Разговор,1,1,0,0,Ученик_985,активна,1,1.0,45
31.10.2024,11:00,Северный,Математика,B2,Петров,Разговор,1,1,0,0,Ученик_985,активна,1,1.0,45
02.11.2024,9:00,Северный,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_985,активна,1,2.0,90
07.11.2024,20:00,Северный,Математика,A1,Иванов,Лексика,1,1,0,0,Ученик_985,активна,1,1.0,45
08.09.2024,13:00,Северный,Математика,A1,Иванов,Грамматика,1,1,0,0,Ученик_986,активна,1,2.0,90
21.09.2024,20:00,Северный,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_986,активна,1,2.0,90
29.09.2024,12:00,Северный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_986,активна,1,1.5,60
12.11.2025,10:00,Северный,Программирование,A1,Иванов,Грамматика,1,1,0,0,Ученик_987,активна,1,1.0,60
18.11.2025,9:00,Северный,Программирование,C1,Петров,Грамматика,1,1,0,0,Ученик_987,активна,1,1.5,45
24.11.2025,9:00,Северный,Математика,B2,Сидорова,Грамматика,1,1,0,0,Ученик_987,активна,1,1.5,60
02.12.2025,16:00,Северный,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_987,активна,1,1.5,90
07.12.2025,13:00,Северный,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_987,активна,1,1.0,45
13.12.2025,14:00,Северный,Английский,C1,Петров,Разговор,1,1,0,0,Ученик_987,активна,1,2.0,45
26.12.2025,9:00,Северный,Математика,C1,Петров,Разговор,1,1,0,0,Ученик_987,активна,1,1.5,90
30.12.2025,13:00,Северный,Английский,A1,Иванов,Грамматика,1,1,0,0,Ученик_987,активна,1,1.5,90
09.01.2026,19:00,Северный,Английский,A1,Иванов,Разговор,1,0,0,0,Ученик_987,заморожена,0,1.0,60
12.04.2025,11:00,Северный,Математика,A1,Петров,Разговор,1,0,0,0,Ученик_988,заморожена,0,1.0,90
17.04.2025,13:00,Северный,Математика,A1,Сидорова,Разговор,1,1,0,0,Ученик_988,активна,1,1.0,60
27.04.2025,19:00,Северный,Английский,A1,Сидорова,Грамматика,1,1,0,0,Ученик_988,активна,1,2.0,45
27.04.2025,20:00,Северный,Математика,B2,Иванов,Разговор,1,1,0,0,Ученик_988,активна,1,1.5,45
04.05.2025,17:00,Северный,Математика,A1,Петров,Лексика,1,1,0,0,Ученик_988,активна,1,2.0,60
15.05.2025,12:00,Северный,Математика,A1,Петров,Грамматика,1,1,0,0,Ученик_988,активна,1,2.0,60
